Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR9609793,2022-04-19 22:42:32,2022-05-20 08:22:38,17709761,5312928300,17709761,300,1955,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9609/ERR9609793/ERR9609793.lite.1,ERX9160026,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696704,SAMEA14093589,simple,408170,human gut metagenome,SAMEA14093589,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782153,,public,0B4C47426E1F34B66CEEC26D83244F26,65B73554D8ACEE1CBEC4BA343FF392C0
ERR9610952,2022-04-19 22:42:34,2022-05-20 08:21:35,15586769,4676030700,15586769,300,1645,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9610/ERR9610952/ERR9610952.lite.1,ERX9161182,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696705,SAMEA14093590,simple,408170,human gut metagenome,SAMEA14093590,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782302,,public,2AD49009954FDF6A2D839DDE3457AE3E,97549B74F9EECB6965558F0359845448
ERR9610953,2022-04-19 22:42:34,2022-05-20 08:24:55,18850510,5655153000,18850510,300,2021,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9610/ERR9610953/ERR9610953.lite.1,ERX9161183,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696706,SAMEA14093591,simple,408170,human gut metagenome,SAMEA14093591,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782303,,public,A8DEA2335B17BE81B9621E4CC3BFC3E1,1CA88C229E49FA8FAB58FC7D29EBC90A
ERR9609983,2022-04-19 22:42:33,2022-05-20 08:37:57,26891301,8067390300,26891301,300,3011,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9609/ERR9609983/ERR9609983.lite.1,ERX9160216,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696708,SAMEA14093593,simple,408170,human gut metagenome,SAMEA14093593,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782166,,public,10044537FCA809683205F8C0D6A8833F,75860BAF73D03F41A6F95B0A4DB353A1
ERR9607192,2022-04-19 22:42:31,2022-05-20 08:25:58,20734905,6220471500,20734905,300,2342,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9607/ERR9607192/ERR9607192.lite.1,ERX9157425,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696709,SAMEA14093594,simple,408170,human gut metagenome,SAMEA14093594,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781895,,public,5DD7E70AEA23265019AD29E3B1530D3F,A67B1CFC3A8450AC6308E0A79F417E3D
ERR9607198,2022-04-19 22:42:31,2022-05-20 08:23:27,15284987,4585496100,15284987,300,1715,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9607/ERR9607198/ERR9607198.lite.1,ERX9157431,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696711,SAMEA14093596,simple,408170,human gut metagenome,SAMEA14093596,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781901,,public,A4086CFCDEA17DDC8195753C8FD1C015,F2AF245421435420AF769F2EE6A0E1BD
ERR9610025,2022-04-19 22:42:33,2022-05-20 08:22:22,16069717,4820915100,16069717,300,1798,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9610/ERR9610025/ERR9610025.lite.1,ERX9160258,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696714,SAMEA14093599,simple,408170,human gut metagenome,SAMEA14093599,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782173,,public,9E6D6136044D2E6F4FFD9991E713037D,1967CC3B1D5F1A6B6FBB2694F33DFC3A
ERR9610043,2022-04-19 22:42:33,2022-05-20 08:23:05,12664202,3799260600,12664202,300,1415,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9610/ERR9610043/ERR9610043.lite.1,ERX9160273,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696715,SAMEA14093600,simple,408170,human gut metagenome,SAMEA14093600,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782188,,public,864940796F5D4F6B1AEBF64B1182EEEB,4E78DE236764A0BD4E2F90ED43328B7B
ERR9610045,2022-04-19 22:42:33,2022-05-20 08:21:56,12742090,3822627000,12742090,300,1387,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9610/ERR9610045/ERR9610045.lite.1,ERX9160275,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696718,SAMEA14093603,simple,408170,human gut metagenome,SAMEA14093603,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782190,,public,758D2A19B3322A9F2B26327EDEAFAF45,862C1A8DE6995CAC392AF7020AF72ED9
ERR9610956,2022-04-19 22:42:34,2022-05-20 08:25:01,21462485,6438745500,21462485,300,2424,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9610/ERR9610956/ERR9610956.lite.1,ERX9161186,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696719,SAMEA14093604,simple,408170,human gut metagenome,SAMEA14093604,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782306,,public,4F4F7D7449C087E967519B051A55EC30,82637844F0E6ED313F8CAB724629078E
ERR9610959,2022-04-19 22:42:34,2022-05-20 08:26:57,19811086,5943325800,19811086,300,2122,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9610/ERR9610959/ERR9610959.lite.1,ERX9161189,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696724,SAMEA14093609,simple,408170,human gut metagenome,SAMEA14093609,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782309,,public,D58661531DB02A482C468995ECF2EB7C,1CA695AFE45897C9E4DD7E76247B21AD
ERR9609127,2022-04-19 22:42:32,2022-05-20 08:26:59,21945095,6583528500,21945095,300,2542,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR009/9609/ERR9609127/ERR9609127.lite.1,ERX9159360,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696725,SAMEA14093610,simple,408170,human gut metagenome,SAMEA14093610,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782062,,public,4B44573280F2CD89A8F3AC36E872119D,4CD77AE033BC3F2263CC728D79E8ED92
ERR9610961,2022-04-19 22:42:34,2022-05-20 08:23:41,11922719,3576815700,11922719,300,1351,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9610/ERR9610961/ERR9610961.lite.1,ERX9161191,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696726,SAMEA14093611,simple,408170,human gut metagenome,SAMEA14093611,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782311,,public,902E5AABE3A409F6C9559513EDB46C66,AC05DF7799994F230FF934C6F59324B4
ERR9610944,2022-04-19 22:42:34,2022-05-20 08:20:53,11831516,3549454800,11831516,300,1375,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9610/ERR9610944/ERR9610944.lite.1,ERX9161174,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696731,SAMEA14093616,simple,408170,human gut metagenome,SAMEA14093616,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782294,,public,FECC9DFF69E6E34EB2755A2E21890745,833D009E30C179F63643E0F031C3377B
ERR9609026,2022-04-19 22:42:32,2022-05-20 08:27:37,13058409,3917522700,13058409,300,1379,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9609/ERR9609026/ERR9609026.lite.1,ERX9159259,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696733,SAMEA14093618,simple,408170,human gut metagenome,SAMEA14093618,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782042,,public,B64352F43913DECCD3C0E7656BFAF220,891660E4F1BA6DC2DF91BD8BAE6877C4
ERR9613377,2022-04-20 05:17:15,2022-05-20 08:42:38,24794845,7438453500,24794845,300,2739,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9613/ERR9613377/ERR9613377.lite.1,ERX9166351,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696727,SAMEA14093612,simple,408170,human gut metagenome,SAMEA14093612,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12797017,,public,B38DDDA6D1AE323E192D84179615FE73,73ED91C8D7DE8BEE0127D5D14BA6B8AB
ERR9614999,2022-04-20 05:24:20,2022-05-20 11:01:49,23273198,6981959400,23273198,300,2655,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9614/ERR9614999/ERR9614999.lite.1,ERX9168479,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696728,SAMEA14093613,simple,408170,human gut metagenome,SAMEA14093613,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12802072,,public,D8F466D823D55255B0962D2308698444,B1CBEF7E4A5A8D451CE6477DADCE09A8
ERR9616668,2022-04-21 01:12:12,2022-05-20 18:25:33,11893537,3568061100,11893537,300,1254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9616/ERR9616668/ERR9616668.lite.1,ERX9169758,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696680,SAMEA14093565,simple,408170,human gut metagenome,SAMEA14093565,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12802850,,public,39C2C871289EF8D3DE780F052CE293D9,DB6F2D9FB67CCBBCA80BF51DF12E6CEB
ERR9616670,2022-04-21 01:12:12,2022-05-20 18:28:48,17214019,5164205700,17214019,300,1936,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9616/ERR9616670/ERR9616670.lite.1,ERX9169760,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696730,SAMEA14093615,simple,408170,human gut metagenome,SAMEA14093615,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12802852,,public,656BD65E870A8332CB6328CFF102AD04,678ABACC831988FBBA21EE35FC1798EA
ERR9609786,2022-04-26 21:06:32,2022-05-21 04:16:26,20995770,6298731000,20995770,300,2470,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9609/ERR9609786/ERR9609786.lite.1,ERX9160019,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696639,SAMEA14093524,simple,408170,human gut metagenome,SAMEA14093524,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782144,,public,CD327F3D6C3149EED8532A77C6E9B937,04643576350665C205732A3CDF4F3BB2
ERR9607183,2022-04-18 23:39:00,2022-05-15 20:23:08,16655616,4996684800,16655616,300,1923,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9607/ERR9607183/ERR9607183.lite.1,ERX9157416,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696615,SAMEA14093500,simple,408170,human gut metagenome,SAMEA14093500,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781886,,public,5DAC0940C454C42E0639172B16A9A5A5,26B964CD2403F51B3C075E59007C79D7
ERR9607137,2022-04-18 23:39:00,2022-05-15 20:22:08,16121576,4836472800,16121576,300,1814,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9607/ERR9607137/ERR9607137.lite.1,ERX9157369,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696619,SAMEA14093504,simple,408170,human gut metagenome,SAMEA14093504,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781822,,public,C6A6E181F4715274585AD3092490F381,CC6A5A43D0FF41CF5544ECD1DE1FA075
ERR9606990,2022-04-18 23:39:00,2022-05-15 20:24:25,22806969,6842090700,22806969,300,2490,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9606/ERR9606990/ERR9606990.lite.1,ERX9157222,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696624,SAMEA14093509,simple,408170,human gut metagenome,SAMEA14093509,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781680,,public,4C4C5CCF4A9CD53CEF97B3A26EA18ED0,BDE78120B6B41AA69833284D7708568F
ERR9607033,2022-04-18 23:39:00,2022-05-15 20:22:36,21221136,6366340800,21221136,300,2387,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9607/ERR9607033/ERR9607033.lite.1,ERX9157265,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696625,SAMEA14093510,simple,408170,human gut metagenome,SAMEA14093510,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781718,,public,EE19C41F99F84BE9F70A85AF1C92E7D3,0DE070E8E6373CE6A2532A12379EB93C
ERR9607754,2022-04-18 23:39:00,2022-05-15 20:20:51,10582328,3174698400,10582328,300,1200,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9607/ERR9607754/ERR9607754.lite.1,ERX9157987,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696626,SAMEA14093511,simple,408170,human gut metagenome,SAMEA14093511,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781949,,public,E35D8A805311AB635B8C63B51D1CE1E6,C70B02300EBEE68DF317A3A91A2B4325
ERR9607065,2022-04-19 22:42:31,2022-05-20 08:22:05,11282756,3384826800,11282756,300,1296,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR009/9607/ERR9607065/ERR9607065.lite.1,ERX9157297,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696628,SAMEA14093513,simple,408170,human gut metagenome,SAMEA14093513,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781750,,public,8F741013A984EF6969803D0587CA9F59,C7E50122CD0F05EB1367135078AA8889
ERR9607096,2022-04-18 23:39:00,2022-05-15 20:24:05,20086521,6025956300,20086521,300,2225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9607/ERR9607096/ERR9607096.lite.1,ERX9157328,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696629,SAMEA14093514,simple,408170,human gut metagenome,SAMEA14093514,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781781,,public,23DB5B09BF52DBB4E6E7DD2A5D20AB19,6500935279197907E2C7BD20969396A1
ERR9609340,2022-04-18 23:39:00,2022-05-15 20:28:40,25211748,7563524400,25211748,300,2667,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9609/ERR9609340/ERR9609340.lite.1,ERX9159573,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696631,SAMEA14093516,simple,408170,human gut metagenome,SAMEA14093516,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782129,,public,D164F0DB65056344CCEBB1EB4758E024,3A51DD9EE24EAC5AED79357861CBDA9B
ERR9607165,2022-04-18 23:39:00,2022-05-15 20:25:31,20688184,6206455200,20688184,300,2309,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9607/ERR9607165/ERR9607165.lite.1,ERX9157397,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696632,SAMEA14093517,simple,408170,human gut metagenome,SAMEA14093517,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781876,,public,DE20B0D5D13551CD70D3BD63076143F8,BB9CF9B6ED1322D13DA1055FC8294292
ERR9609747,2022-04-18 23:39:00,2022-05-15 20:23:45,19326944,5798083200,19326944,300,2133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9609/ERR9609747/ERR9609747.lite.1,ERX9159980,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696633,SAMEA14093518,simple,408170,human gut metagenome,SAMEA14093518,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782136,,public,EFEC86DD3E5090BF984EF04FF8E543E7,598673CAAF52702F292C8AE8936DB499
ERR9607186,2022-04-18 23:39:00,2022-05-15 20:22:40,14655985,4396795500,14655985,300,1729,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9607/ERR9607186/ERR9607186.lite.1,ERX9157419,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696634,SAMEA14093519,simple,408170,human gut metagenome,SAMEA14093519,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781889,,public,0622CFD6F526C5A8D8C5C54017A89CBA,6D761E6BB50E057DE6A35CB33B8A6A95
ERR9609749,2022-04-18 23:39:00,2022-05-15 20:24:52,19573612,5872083600,19573612,300,2223,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9609/ERR9609749/ERR9609749.lite.1,ERX9159982,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696635,SAMEA14093520,simple,408170,human gut metagenome,SAMEA14093520,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782138,,public,0234AE2BB9C0908BE3D7EA4ACB875136,3849B6CBC473C78177BF1EF68840732D
ERR9609752,2022-04-18 23:39:00,2022-05-15 20:26:18,17035464,5110639200,17035464,300,2003,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR009/9609/ERR9609752/ERR9609752.lite.1,ERX9159985,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696637,SAMEA14093522,simple,408170,human gut metagenome,SAMEA14093522,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782141,,public,F96DA0329B5B399F2A52136B4175612B,12EEE0762733B87E98D4BA95276988C0
ERR9607199,2022-04-18 23:39:00,2022-05-15 20:24:53,20460460,6138138000,20460460,300,2372,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9607/ERR9607199/ERR9607199.lite.1,ERX9157432,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696638,SAMEA14093523,simple,408170,human gut metagenome,SAMEA14093523,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781902,,public,A181E3C9FBCFDD22872D52561D8A359F,3BD45BCF6A107CC29E9134FC432618FA
ERR9607660,2022-04-18 23:39:00,2022-05-15 20:24:15,19254133,5776239900,19254133,300,2224,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9607/ERR9607660/ERR9607660.lite.1,ERX9157893,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696641,SAMEA14093526,simple,408170,human gut metagenome,SAMEA14093526,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781916,,public,823FB556EC88EF9FAC77A3AF2BC379E7,DD410B66B33709A3E31F61A4C5EAF660
ERR9607745,2022-04-18 23:39:00,2022-05-15 20:23:22,19249415,5774824500,19249415,300,2048,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9607/ERR9607745/ERR9607745.lite.1,ERX9157978,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696642,SAMEA14093527,simple,408170,human gut metagenome,SAMEA14093527,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781919,,public,C1CBFDB061B370A99A9413E8E8F29F84,951CF9D4D2218CD80D02E27A5B936EE2
ERR9607747,2022-04-18 23:39:00,2022-05-15 20:19:53,10106293,3031887900,10106293,300,1207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9607/ERR9607747/ERR9607747.lite.1,ERX9157980,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696643,SAMEA14093528,simple,408170,human gut metagenome,SAMEA14093528,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781921,,public,979DFB33DE054B9AD75343BC23115E72,DF70B6EFFCC1825F9B1D868604D2C763
ERR9607750,2022-04-18 23:39:00,2022-05-15 20:23:11,17642612,5292783600,17642612,300,2041,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9607/ERR9607750/ERR9607750.lite.1,ERX9157983,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696644,SAMEA14093529,simple,408170,human gut metagenome,SAMEA14093529,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781924,,public,C2113A22A896FDB8997BFD265DDDBE5E,035112252DDA68810162968B7D55C04A
ERR9609119,2022-04-18 23:39:00,2022-05-15 20:21:50,13991443,4197432900,13991443,300,1607,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9609/ERR9609119/ERR9609119.lite.1,ERX9159352,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696647,SAMEA14093532,simple,408170,human gut metagenome,SAMEA14093532,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12782053,,public,95BABE119260C584710893562ACFC85D,70EF85D9BADC484FAF6ECE67D6CA35D6
ERR9607005,2022-04-18 23:39:00,2022-05-15 20:22:50,18510967,5553290100,18510967,300,2013,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9607/ERR9607005/ERR9607005.lite.1,ERX9157237,,WGS,RANDOM PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP023883,PRJEB21612,,551983,ERS11696648,SAMEA14093533,simple,408170,human gut metagenome,SAMEA14093533,,,,,,,no,,,,,SHENZHEN PUENSUM GENETECH INSTITUTE,ERA12781695,,public,522B6E1C6AC976775A9658D9C548EFA7,9C6B6751DB8D71391C3BBCA6FCD093BD
